lat;lon;slope_total_hujan_2021_2050;p_total_hujan_2021_2050;delta_total_hujan_2021_2050;slope_rx1day_2021_2050;p_rx1day_2021_2050;delta_rx1day_2021_2050;slope_rx5day_2021_2050;p_rx5day_2021_2050;delta_rx5day_2021_2050;slope_rx7day_2021_2050;p_rx7day_2021_2050;delta_rx7day_2021_2050;slope_rx10day_2021_2050;p_rx10day_2021_2050;delta_rx10day_2021_2050;slope_hari_hujan_1mm_2021_2050;p_hari_hujan_1mm_2021_2050;delta_hari_hujan_1mm_2021_2050;slope_hari_hujan_20mm_2021_2050;p_hari_hujan_20mm_2021_2050;delta_hari_hujan_20mm_2021_2050;slope_hari_hujan_50mm_2021_2050;p_hari_hujan_50mm_2021_2050;delta_hari_hujan_50mm_2021_2050;slope_hari_hujan_100mm_2021_2050;p_hari_hujan_100mm_2021_2050;delta_hari_hujan_100mm_2021_2050;slope_cwd_2021_2050;p_cwd_2021_2050;delta_cwd_2021_2050;slope_cdd_2021_2050;p_cdd_2021_2050;delta_cdd_2021_2050
-6.375;134.375;-0.900737375;0.931455119;-161.9162;-0.215048552;0.395727757;-18.20077;-0.004959066;0.992776093;-56.79167;0.073909952;0.910527635;-67.59404;0.594172703;0.442666372;-66.55845;0.04516129;0.962770685;20;0.055394883;0.716411027;-17;-0.009121246;0.323322397;-1;0;;0;-0.501668521;0.440957777;-19;-0.007341491;0.983302184;-8
-6.375;134.625;-0.804674572;0.940319318;-149.0344;-0.233459044;0.394162005;-15.87061;0.001904105;0.997251214;-58.104726;0.220212734;0.742351648;-70.53856;0.651987348;0.388508971;-76.76422;0.038042269;0.968766319;18;0.072302558;0.600300105;-12;-0.004894327;0.663847429;-1;0;;0;-0.394883204;0.547310077;-19;0.164404894;0.586939377;-5
-6.375;134.875;-0.629639199;0.949990102;-130.1882;-0.178323398;0.52649519;-8.855727;0.127263727;0.810187009;-41.98474;0.394101622;0.534186031;-57.22863;0.631174752;0.380861861;-82.95758;0.026696329;0.978008362;14;0.129032258;0.306587605;-8;-1.78E-18;1;0;0;;0;-0.420467186;0.492982374;-30;0.170189099;0.55430725;-5
-6.375;135.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.375;135.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.375;135.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.375;135.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.375;136.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.375;136.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.375;136.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.375;136.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.375;137.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.375;137.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.375;137.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.375;137.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.375;138.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.375;138.375;2.805157419;0.903930777;834.5826;0.168118393;0.474556991;3.587653;0.710955174;0.273054631;2.8592;0.916550523;0.215654776;-4.38892;0.955840901;0.309496348;-4.8654;-0.28320356;0.808285628;23;0.194883204;0.669877333;13;0.004226919;0.773600673;0;0;;0;0.300111235;0.738013371;34;0.087652948;0.693663675;-4
-6.375;138.625;2.60274614;0.913477528;805.2598;0.043152007;0.853817919;6.486225;0.683432159;0.285904352;9.28376;0.917487491;0.215880838;2.52744;1.105424616;0.246911571;-7.05674;-0.280756396;0.813808053;26;0.146607341;0.774271648;12;0.002002225;0.897597531;0;0;;0;0.219799778;0.804628095;20;0.103448276;0.6483214;-4
-6.375;138.875;2.356848565;0.921938149;775.4105;0.018789719;0.943992608;7.517223;0.619193922;0.317552932;9.00463;0.762236438;0.295223189;1.64737;0.964855951;0.303504004;-4.38733;-0.185094549;0.88033758;31;0.081646274;0.875774764;16;-2.30E-18;1;0;0;;0;0.112791991;0.896367201;20;0.145494994;0.518783868;-2
-6.375;139.125;2.184052481;0.926079825;750.4666;0.040910288;0.887627212;7.706406;0.532183313;0.373302164;7.33278;0.624218943;0.376847806;2.91489;0.733838848;0.414464294;3.89666;-0.172858732;0.891701914;35;0.053615128;0.917860604;15;-0.006229143;0.646780265;0;0;;0;0.314571746;0.59651956;48;0.176195773;0.439121183;0
-6.375;139.375;1.420829522;0.950057361;674.5306;0.054628645;0.836299816;5.723679;0.496956455;0.356848886;8.98092;0.525008042;0.418021827;4.75881;0.545064654;0.515519147;9.29645;-0.308342603;0.806559775;25;0.038487208;0.935178268;13;-0.005339266;0.735439155;0;0;;0;0.192213571;0.811055612;43;0.125472747;0.605842427;0
-6.375;139.625;0.337020712;0.987640215;570.9094;0.139274418;0.506712757;1.074723;0.436247304;0.345970131;9.3258;0.45076838;0.427647624;7.9468;0.450474102;0.546271014;16.62828;-0.449610679;0.717723287;27;0.144160178;0.740853839;12;0.001779755;0.90304923;0;0;;0;0.282758621;0.739082483;43;0.061179088;0.791335866;-2
-6.375;139.875;-0.717810234;0.972637354;469.6592;0.298873168;0.147151353;-0.02538;0.384623874;0.328645418;9.843515;0.320475497;0.509384177;7.04947;0.41588499;0.538981509;26.51635;-0.443826474;0.722243494;27;0.15483871;0.69870077;18;0.012235818;0.429031497;0;0;;0;0.472525028;0.580050841;43;0.050500556;0.827193125;-2
-6.375;140.125;-1.788991635;0.929418558;371.394;0.462462462;0.06475605;2.403359;0.307061086;0.391481205;7.52457;0.292300024;0.52188872;12.02708;0.482219066;0.468204717;37.99651;-0.477864294;0.701785676;23;0.061401557;0.871211005;13;0.013793103;0.353316579;0;0;;0;0.435595106;0.617335539;43;0.045828699;0.843851551;-2
-6.375;140.375;-2.994500311;0.881696067;278.561;0.607373227;0.073878441;4.24046;0.456339281;0.25577177;6.44766;0.395340067;0.412804066;16.16666;0.411575873;0.551206934;34.4365;-0.570856507;0.64419248;22;-0.038932147;0.922056939;8;0.016240267;0.280532303;0;0;;0;0.266963293;0.740634205;43;0.035372636;0.88281857;-4
-6.375;140.625;-4.401694683;0.831484727;181.805;0.812126283;0.07245685;4.838392;0.694879302;0.168787575;6.33197;0.685418169;0.223706614;19.53946;0.526579931;0.473520478;27.72796;-0.566852058;0.640333422;12;-0.175528365;0.695242372;-1;0.016240267;0.280532303;0;0.005561735;0.151899828;0;0.481646274;0.473858298;42;0.058064516;0.788679427;-3
-6.375;140.875;-5.530680089;0.789254011;94.2388;0.818439194;0.065171255;5.025353;0.735339457;0.1154895;10.3719;0.746979204;0.157722072;23.86939;0.615252538;0.373299346;32.44718;-0.568631813;0.614428607;14;-0.155506118;0.72934632;-9;0.018242492;0.230177252;0;0.005561735;0.151899828;0;0.248275862;0.700994117;42;0.034260289;0.878768202;-3
-6.375;141.125;-6.641691769;0.744821923;-1.618;0.823530482;0.057433967;4.379416;0.81072137;0.053040839;16.45942;0.826658574;0.087452809;30.42476;0.800704405;0.203250332;41.33171;-0.515016685;0.63554602;12;-0.246051168;0.580437555;-19;0.019577308;0.279183232;0;0.005561735;0.151899828;0;-0.091434928;0.898482187;-16;-0.061624027;0.768343614;-3
-6.375;141.375;-7.759051724;0.697802801;-104.0774;0.722078731;0.077796888;2.844864;0.80240781;0.030985762;16.88087;0.705837326;0.094752672;28.97972;0.856606231;0.124383963;36.18963;-0.420022247;0.693735279;11;-0.242491657;0.590672221;-21;0.017130145;0.340524373;0;0.005561735;0.151899828;0;-0.08320356;0.908079668;-3;-0.086540601;0.684588688;-3
-6.375;141.625;-8.812793326;0.650278623;-209.3999;0.572275126;0.126339016;1.491298;0.602303512;0.055833061;8.60268;0.473620349;0.203718013;18.8009;0.685788723;0.175614848;26.00555;-0.408453838;0.695685988;13;-0.299443826;0.493691608;-22;0.014905451;0.219611381;0;0.005561735;0.151899828;0;0.111457175;0.872011302;-3;-0.103225806;0.627462378;-3
-6.375;141.875;-9.918974127;0.599166627;-322.2147;0.452435362;0.182950996;0.718948;0.36342339;0.160352008;-1.75239;0.221713108;0.45912783;12.08295;0.390941346;0.350296975;19.25541;-0.373971079;0.717661298;22;-0.423359288;0.340132235;-33;0.008008899;0.391241299;0;0.005561735;0.151899828;0;-0.272080089;0.698271732;-36;-0.130589544;0.522687407;-3
-6.375;142.125;-10.62901117;0.557305117;-409.642;0.325427084;0.263229356;-3.468275;0.170697679;0.463445301;-7.93195;-0.000944828;0.99720813;2.90055;0.135649112;0.689803208;11.37614;-0.429588432;0.659896874;21;-0.466073415;0.293957009;-43;0.006674082;0.218187515;0;0.005561735;0.151899828;0;-0.4567297;0.444292396;-36;-0.132369299;0.497100501;-3
-6.375;142.375;-10.76328318;0.532182257;-450.7079;0.073623598;0.755533606;-5.702193;-0.055818326;0.823289714;-7.961825;-0.181363675;0.535127123;-7.54793;-0.087240601;0.810880917;-9.79756;-0.398442714;0.655651934;15;-0.355283648;0.400074513;-40;0.003337041;0.612779249;0;0;;0;-0.591323693;0.322267347;-24;-0.121913237;0.534619454;-3
-6.375;142.625;-10.97216107;0.506736316;-487.3977;-0.146011489;0.489258203;-7.197449;-0.222139133;0.484838044;-20.37193;-0.362672567;0.309874104;-24.31315;-0.445715511;0.337487437;-30.83684;-0.429588432;0.611583432;7;-0.444048943;0.23597271;-41;1.85E-20;1;0;0;;0;-0.652502781;0.249652056;-24;-0.034927697;0.803144915;-3
-6.375;142.875;-10.56794331;0.488217538;-494.2623;-0.309753016;0.153046815;-7.245251;-0.272438317;0.427386655;-18.37573;-0.434593473;0.255491127;-25.69043;-0.640868701;0.21852016;-44.2439;-0.404894327;0.625125457;9;-0.34705228;0.289945759;-34;-0.005561735;0.496317154;0;0;;0;-0.505228031;0.378900136;-20;-0.024694105;0.858590192;-5
-6.375;143.125;-9.635374683;0.474696469;-472.8773;-0.450577701;0.056995461;-8.086218;-0.276274618;0.444823286;-15.32541;-0.458120376;0.222994258;-20.61148;-0.841794581;0.09120075;-44.23365;-0.422914349;0.606571872;4;-0.305228031;0.221399245;-28;-0.013125695;0.101420217;0;0;;0;-0.633147942;0.250399088;-49;-0.077419355;0.576062744;-5
-6.375;143.375;-8.971700489;0.476496071;-467.6501;-0.586073974;0.034840658;-9.21615;-0.344564684;0.417044529;-11.933021;-0.512808194;0.241138414;-15.52062;-0.935329657;0.072306674;-38.30371;-0.526807564;0.494016587;-9;-0.202002225;0.382055951;-21;-0.013125695;0.101420217;0;0;;0;-0.432925473;0.27451527;-20;-0.050055617;0.712653245;-1
-6.375;143.625;-8.022760245;0.509615279;-496.2704;-0.556564142;0.050078495;-7.180444;-0.53623347;0.266028177;-11.701066;-0.665275588;0.20027541;-13.90779;-1.047498968;0.089368963;-27.34611;-0.476974416;0.468931264;-13;-0.237152392;0.327361245;-19;-0.013125695;0.101420217;0;0;;0;-0.315016685;0.429512514;-20;0.004671858;0.967740946;1
-6.375;143.875;-6.99410485;0.54618923;-537.4783;-0.491761781;0.078620297;-4.750966;-0.761429548;0.135646527;-12.93588;-0.897354476;0.102069102;-13.58584;-1.167172908;0.084059425;-22.44072;-0.465183537;0.43456719;-21;-0.216685206;0.362503579;-16;0.001334816;0.898713422;0;0;;0;-0.198665184;0.574836592;-20;-0.053837597;0.608449662;1
-6.375;144.125;-6.035924383;0.584172483;-585.969;-0.421527486;0.127387608;-1.92187;-0.861804165;0.104886094;-14.498654;-1.02135273;0.068555123;-13.46948;-1.211029279;0.083577006;-22.79276;-0.465850945;0.416043122;-32;-0.221802002;0.313895338;-15;-0.004671858;0.668156026;0;0;;0;-0.17730812;0.617220506;-16;-0.034705228;0.72342144;4
-6.375;144.375;-4.927774327;0.6244053;-614.5288;-0.331606766;0.216570448;-1.13747;-0.92252325;0.083788552;-8.30867;-1.100149991;0.054598501;-15.03801;-1.272877204;0.06897724;-25.07909;-0.41868743;0.457117508;-30;-0.174416018;0.378177554;-15;0.002892102;0.771982265;0;0;;0;-0.107230256;0.756442678;-16;-0.041156841;0.693264484;4
-6.375;144.625;-3.817940423;0.663817091;-612.9275;-0.246638561;0.322965257;-3.01606;-0.885586846;0.086692123;-2.021;-1.057900419;0.0555217;-13.401966;-1.292854541;0.050684981;-24.78969;-0.395105673;0.458160522;-39;-0.084983315;0.570040405;-9;-0.000889878;0.92460393;0;0;;0;-0.171301446;0.524268676;-17;0.003337041;0.972964848;4
-6.125;91.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;91.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;91.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;91.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;92.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;92.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;92.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;92.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;93.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;93.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;93.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;93.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;94.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;94.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;94.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;94.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;95.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;95.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;95.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;95.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;96.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;96.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;96.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;96.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;97.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;97.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;97.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;97.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;98.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;98.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;98.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;98.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;99.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;99.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;99.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;99.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;100.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;100.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;100.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;100.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;101.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;101.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;101.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;101.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;102.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;102.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;102.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;102.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;103.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;103.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;103.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;103.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;104.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;104.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;104.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;104.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;105.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;105.375;2.373969744;0.716420436;-28.6204;0.077870813;0.514775101;11.016601;0.34583634;0.220725466;-10.049301;0.462987274;0.225167115;-14.72266;0.711031758;0.086008579;-10.166165;0.081201335;0.915693404;12;0.025139043;0.455840892;-1;0;;0;0;;0;0.477196885;0.309991857;21;0.026028921;0.908455703;3
-6.125;105.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;105.875;3.163790167;0.686294379;-88.1625;0.065213871;0.614046528;9.037587;0.25522857;0.506237733;1.36982;0.187759345;0.692413041;-8.03222;-0.014425524;0.975629317;-8.24338;-0.04137931;0.955807044;5;0.023804227;0.825134228;2;0;;0;0;;0;0.310344828;0.471013616;5;-0.042491657;0.835151429;3
-6.125;106.125;2.770158687;0.67857548;-65.2285;0.020648268;0.837902291;6.976967;0.2962342;0.377708949;18.71542;0.157590186;0.694684541;14.23709;0.1568419;0.697431765;20.58809;0.089432703;0.903057878;9;-0.02269188;0.7204838;0;0;;0;0;;0;0.196662959;0.654245244;5;-0.01512792;0.944005633;-1
-6.125;106.375;2.561865295;0.66627829;-65.3427;0.055476464;0.610152959;11.7346;0.338898695;0.328993702;31.87504;0.214371806;0.602109392;30.73511;0.361006583;0.413861404;41.67207;0.152169077;0.835018533;5;-0.022024472;0.639187728;-1;0;;0;0;;0;0.16240267;0.693695668;-23;0.086985539;0.734244756;-1
-6.125;106.625;2.588338265;0.64368392;-82.042;0.068262766;0.571178137;13.826205;0.385394645;0.304688865;41.57461;0.323857382;0.458497259;42.10354;0.486369169;0.303175403;51.11938;0.125917686;0.86022348;4;-0.005116796;0.928700259;-2;0;;0;0;;0;-0.064738598;0.837216565;-23;0.090767519;0.72053764;2
-6.125;106.875;2.482366652;0.632930179;-93.7659;0.027635596;0.833646078;14.753786;0.383116939;0.341049008;48.2281;0.407484213;0.380110687;51.21528;0.559250232;0.288576561;56.59421;0.058064516;0.932122061;8;-0.008453838;0.883734792;1;0;;0;0;;0;0.374638487;0.249303469;-26;0.098998888;0.692875951;2
-6.125;107.125;1.934714461;0.677727803;-87.9519;-0.006198785;0.961632602;9.445383;0.223410349;0.5467301;37.38776;0.286826788;0.517299934;39.20491;0.491335838;0.350843251;52.66724;0.09810901;0.886205358;9;-0.004671858;0.939898814;4;0;;0;0;;0;0.413125695;0.256364548;-33;0.114126808;0.660805164;2
-6.125;107.375;1.447235439;0.731229285;-82.1432;-0.020653769;0.866878217;3.855269;0.111350885;0.741684492;25.54397;0.147640791;0.721469168;26.37177;0.435095844;0.384844176;44.42966;0.047385984;0.942190124;7;-0.017797553;0.769043583;3;0;;0;0;;0;0.365739711;0.336448822;-48;0.164627364;0.579376202;1
-6.125;107.625;1.039419911;0.788044653;-75.4319;-0.03578652;0.753403859;-0.145051;0.017626271;0.954747706;13.860489;0.109257071;0.775144577;17.16622;0.452294697;0.334538891;36.10009;0.042714127;0.944933293;-1;-0.019577308;0.738292083;5;0;;0;0;;0;0.414238042;0.247183463;-25;0.210678532;0.54827779;1
-6.125;107.875;1.017404472;0.817404673;-57.2952;-0.072247333;0.500776902;-5.86265;-0.041420517;0.889801551;1.750005;0.066516181;0.857012752;9.55671;0.419372298;0.316741843;27.17753;0.11323693;0.860866273;4;-0.00378198;0.957770918;5;0;;0;0;;0;0.439377086;0.179223264;-21;-0.006451613;0.984154969;0
-6.125;108.125;1.325556151;0.823581816;-14.9104;-0.016155578;0.901614356;-12.937795;-0.044412511;0.883584735;1.86914;0.049207855;0.886788361;6.21203;0.305061301;0.392249256;20.29692;0.051835373;0.938143411;-1;-0.010233593;0.937818611;7;0.005561735;0.151899828;0;0;;0;0.344827586;0.306251865;-20;0.062068966;0.830638283;1
-6.125;108.375;1.279668142;0.84866223;10.1313;-0.019833816;0.897652801;-16.748783;-0.075373404;0.820110268;-0.23393;-0.084530567;0.815453693;11.08064;0.27812121;0.489976242;29.00509;-0.02246941;0.973378345;-2;-0.03759733;0.787946751;9;-0.000889878;0.871324116;-1;0;;0;-0.015350389;0.965195879;-17;0.089655172;0.7452179;-1
-6.125;108.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;108.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;109.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;109.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;109.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;109.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;110.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;110.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;110.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;110.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;111.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;111.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;111.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;111.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;112.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;112.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;112.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;112.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;113.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;113.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;113.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;113.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;114.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;114.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;114.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;114.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;115.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;115.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;115.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;115.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;116.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;116.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;116.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;116.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;117.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;117.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;117.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;117.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;118.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
-6.125;118.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
